Date,Time,Booking ID,Booking Status,Customer ID,Vehicle Type,Pickup Location,Drop Location,Avg VTAT,Avg CTAT,Cancelled Rides by Customer,Reason for cancelling by Customer,Cancelled Rides by Driver,Reason for cancelling by Driver,Incomplete Rides,Incomplete Rides Reason,Booking Value,Ride Distance,Driver Ratings,Customer Rating
2025-05-14,03:00:00,CNR1913502703,Success,821073,Bike,Adyar,T Nagar,5.29,13.81,0,NULL,0,NULL,0,NULL,975.62,17.63,4.8,4.9
2025-05-14,23:00:00,CNR5609970380,Cancelled by Customer,751333,Prime Sedan,Pallavaram,Padi,NULL,NULL,1,Driver is not moving towards pickup location,0,NULL,0,NULL,NULL,NULL,NULL,NULL
2025-05-06,17:00:00,CNR6714613862,Cancelled by Customer,334493,Prime SUV,Nanganallur,Manapakkam,NULL,NULL,1,Driver asked to cancel,0,NULL,0,NULL,NULL,NULL,NULL,NULL
2025-05-16,22:00:00,CNR2896690961,Success,457303,Prime SUV,Nanganallur,Mount Road,7.72,5.76,0,NULL,0,NULL,0,NULL,555.8189307,24.17,4,4.3
2025-05-08,22:00:00,CNR3928777352,Success,499421,Prime Plus,Adyar,Guindy,7.91,12.07,0,NULL,0,NULL,0,NULL,138.1115574,3.29,3.9,3.5
2025-05-08,15:00:00,CNR2323835778,Cancelled by Driver,313339,Bike,Perambur,Perungudi,NULL,NULL,0,NULL,1,Personal & Car related issues,0,NULL,NULL,NULL,NULL,NULL
2025-05-13,11:00:00,CNR9661714924,Cancelled by Driver,438843,Auto,Nanganallur,Avadi,NULL,NULL,0,NULL,1,The customer was coughing/sick,0,NULL,NULL,NULL,NULL,NULL
2025-05-06,18:00:00,CNR2512110655,Success,265306,Prime Plus,Semmancheri,Guindy,8.56,11.84,0,NULL,0,NULL,0,NULL,967.1,23.02,4.7,5
2025-05-12,17:00:00,CNR5974346103,Success,248361,Prime Plus,Parrys,Mogappair,5.57,3.12,0,NULL,0,NULL,0,NULL,176.725812,13.31,4.7,4.7
2025-05-20,05:00:00,CNR4319134557,Success,754442,eBike,Vadapalani,Porur,6.44,13.22,0,NULL,0,NULL,0,NULL,200.0139213,3.29,4.9,4.1
2025-05-20,00:00:00,CNR1915635240,Success,341905,Bike,Ambattur,Kilpauk,9.57,9.52,0,NULL,0,NULL,0,NULL,141.9112737,24.68,4,3.9
2025-05-10,04:00:00,CNR6244579511,Success,110337,Mini,Kelambakkam,Chromepet,6.81,9.05,0,NULL,0,NULL,0,NULL,497.46,16.07,3.6,4.4
2025-05-29,23:00:00,CNR9512522838,Success,486063,Mini,Mount Road,Triplicane,9.41,12.41,0,NULL,0,NULL,0,NULL,356.0621603,17.15,5,4.5
2025-05-23,01:00:00,CNR2643798742,Success,856797,Prime SUV,Villivakkam,Mandaveli,8.24,4.35,0,NULL,0,NULL,0,NULL,217.84,25.2,3.8,4.1
2025-05-06,10:00:00,CNR4621890958,Cancelled by Driver,368271,Auto,Thiruvanmiyur,Anna Nagar,NULL,NULL,0,NULL,1,Customer related issue,0,NULL,NULL,NULL,NULL,NULL
2025-05-16,08:00:00,CNR5805082680,Success,998540,Mini,Manapakkam,Chromepet,8.49,3.37,0,NULL,0,NULL,0,NULL,307.18,13.6,4.8,4.2
2025-05-07,18:00:00,CNR5667803592,Success,738476,Bike,Kelambakkam,Pallavaram,9.37,6.39,0,NULL,0,NULL,0,NULL,948.86,10.73,4.2,4.8
2025-05-08,10:00:00,CNR6599857879,Success,500980,Prime SUV,Padi,Choolaimedu,4.54,12.75,0,NULL,0,NULL,0,NULL,811.080653,28.1,4,4.4
2025-05-17,03:00:00,CNR2731630724,Success,277430,Auto,Semmancheri,Washermanpet,6.02,14.32,0,NULL,0,NULL,0,NULL,1109.84,18.45,4.6,3.9
2025-05-28,21:00:00,CNR7763624479,Success,606677,eBike,Siruseri,Pallavaram,2.66,8.56,0,NULL,0,NULL,0,NULL,660.11,28.97,4.6,4.7
2025-05-17,11:00:00,CNR9874109900,Success,470271,Prime SUV,Kodambakkam,Villivakkam,8.76,4.83,0,NULL,0,NULL,0,NULL,731.5202679,16.79,3.6,4
2025-05-22,20:00:00,CNR7094976517,Success,379607,Mini,Siruseri,Velachery,3.55,4.59,0,NULL,0,NULL,0,NULL,858.47,23.13,3.5,4.3
2025-05-02,07:00:00,CNR6381190460,Cancelled by Customer,154917,Prime Plus,Porur,T Nagar,NULL,NULL,1,Driver is not moving towards pickup location,0,NULL,0,NULL,NULL,NULL,NULL,NULL
2025-05-17,06:00:00,CNR8898204999,Success,271216,Prime SUV,Porur,Thiruvanmiyur,9.26,14.9,0,NULL,0,NULL,0,NULL,248.9885241,21.28,4.1,4.7
2025-05-22,04:00:00,CNR2032817762,Success,178452,Auto,Koyambedu,Chromepet,3.02,11.3,0,NULL,0,NULL,0,NULL,244.5855942,26.04,4.9,3.7
2025-05-29,08:00:00,CNR8740584697,Cancelled by Customer,368124,eBike,Tambaram,Triplicane,NULL,NULL,1,AC is not working (Only for 4-wheelers),0,NULL,0,NULL,NULL,NULL,NULL,NULL
2025-05-08,03:00:00,CNR4517237122,Cancelled by Driver,707547,Prime Sedan,Adyar,Mylapore,NULL,NULL,0,NULL,1,Personal & Car related issues,0,NULL,NULL,NULL,NULL,NULL
2025-05-17,00:00:00,CNR7927709269,Success,240152,eBike,Kilpauk,Saidapet,5.43,12.18,0,NULL,0,NULL,0,NULL,532.01,2.9,4.1,3.7
2025-05-10,23:00:00,CNR4779933074,Success,363828,eBike,Vadapalani,Kilpauk,3.77,14.48,0,NULL,0,NULL,0,NULL,276.48,13.37,4.1,5
2025-05-09,04:00:00,CNR4433175755,Success,779816,Prime Plus,Nungambakkam,Chetpet,5.09,9.58,0,NULL,0,NULL,0,NULL,400.2090534,14.9,4.7,3.8
2025-05-25,08:00:00,CNR4870330100,Cancelled by Customer,387684,Mini,Egmore,Pammal,NULL,NULL,1,Driver asked to cancel,0,NULL,0,NULL,NULL,NULL,NULL,NULL
2025-05-11,20:00:00,CNR2601862149,Success,231143,Auto,Tambaram,Aminjikarai,8.17,14,0,NULL,0,NULL,0,NULL,868.0365927,28.75,3.7,3.8
2025-05-18,02:00:00,CNR4703003818,Success,596772,Prime Plus,Porur,Thiruvanmiyur,4.44,4.68,0,NULL,0,NULL,0,NULL,550.471363,18.74,3.6,3.9
2025-05-28,07:00:00,CNR6414490801,Success,143503,Prime Plus,Siruseri,Pallavaram,2.12,4.56,0,NULL,0,NULL,0,NULL,337.9511669,9.55,4.7,4.6
2025-05-30,01:00:00,CNR6687375406,Success,117791,Prime Sedan,Vadapalani,Chromepet,9.38,5.03,0,NULL,0,NULL,0,NULL,618.74,16.12,4.3,3.7
2025-05-09,11:00:00,CNR2979863654,Success,761373,eBike,Egmore,Thiruvanmiyur,2.26,14.79,0,NULL,0,NULL,0,NULL,1122.3,24.05,4.3,4
2025-05-16,10:00:00,CNR7035250728,Success,371480,Prime Plus,Koyambedu,Royapettah,2.5,5.41,0,NULL,0,NULL,0,NULL,399.62,21.53,4.2,4.1
2025-05-06,08:00:00,CNR4826018852,Success,408363,Bike,Ashok Nagar,Kodambakkam,9.64,14.96,0,NULL,0,NULL,0,NULL,230.1584185,18.72,4.6,4.1
2025-05-26,11:00:00,CNR6381981836,Success,626440,Prime SUV,Mogappair,Avadi,9.48,5.29,0,NULL,0,NULL,0,NULL,158.8830779,25.65,3.9,4.9
2025-05-18,06:00:00,CNR5814774207,Success,725474,Mini,Thoraipakkam,Kilpauk,8.51,4,0,NULL,0,NULL,0,NULL,212.06,26.02,4.9,4.1
2025-05-07,14:00:00,CNR1773814479,Cancelled by Driver,266769,Bike,Kilpauk,Nungambakkam,NULL,NULL,0,NULL,1,Personal & Car related issues,0,NULL,NULL,NULL,NULL,NULL
2025-05-18,20:00:00,CNR4097229522,Success,946888,Bike,Semmancheri,Tambaram,9.12,10.47,0,NULL,0,NULL,0,NULL,818.4242054,6.28,4.7,4.7
2025-05-23,05:00:00,CNR5184332070,Cancelled by Driver,285221,Mini,Egmore,Saidapet,NULL,NULL,0,NULL,1,More than permitted people in there,0,NULL,NULL,NULL,NULL,NULL
2025-05-21,21:00:00,CNR3973427431,Cancelled by Driver,832661,Prime Plus,Chromepet,Egmore,NULL,NULL,0,NULL,1,The customer was coughing/sick,0,NULL,NULL,NULL,NULL,NULL
2025-05-15,08:00:00,CNR1735854460,Success,687664,Prime Plus,Perungudi,Velachery,2.95,14.73,0,NULL,0,NULL,0,NULL,933.9383404,15.62,3.8,4.3
2025-05-11,17:00:00,CNR3308395284,Success,276441,Prime Sedan,Perambur,Sholinganallur,2.76,7.24,0,NULL,0,NULL,0,NULL,237.1883297,14.4,4.8,4.1
2025-05-14,03:00:00,CNR4428608220,Success,782858,eBike,Vepery,Egmore,6.67,13.26,0,NULL,0,NULL,0,NULL,600.73,8.45,4.2,4.3
2025-05-23,07:00:00,CNR2697396000,Incomplete,563850,Auto,Royapettah,Villivakkam,NULL,NULL,0,NULL,0,NULL,1,Customer Demand,NULL,NULL,NULL,NULL
2025-05-24,11:00:00,CNR8846807461,Success,208229,Prime Sedan,Velachery,Mogappair,6.4,12.62,0,NULL,0,NULL,0,NULL,679.0045179,3.19,4.8,3.5
2025-05-16,22:00:00,CNR7046946930,Success,890599,eBike,Broadway,Tambaram,4.55,10.91,0,NULL,0,NULL,0,NULL,955.3569931,16.07,4.9,4.1
2025-05-06,06:00:00,CNR1141641204,Cancelled by Driver,806373,Prime Sedan,Tambaram,Semmancheri,NULL,NULL,0,NULL,1,Customer related issue,0,NULL,NULL,NULL,NULL,NULL
2025-05-03,09:00:00,CNR1298761469,Success,478576,Prime SUV,Adyar,Triplicane,7.01,10.08,0,NULL,0,NULL,0,NULL,261.0905472,28.47,3.7,4.3
2025-05-14,12:00:00,CNR5592191998,Success,413948,Prime Sedan,Besant Nagar,Thoraipakkam,2.24,10.01,0,NULL,0,NULL,0,NULL,213.8801519,3.54,4.7,3.6
2025-05-04,03:00:00,CNR3240187214,Success,182781,Prime Plus,Madipakkam,Aminjikarai,8.97,14.66,0,NULL,0,NULL,0,NULL,461.8264128,22.14,4.8,4.7
2025-05-30,11:00:00,CNR4960171129,Success,660972,Prime Sedan,Chetpet,Vepery,4.44,13.45,0,NULL,0,NULL,0,NULL,212.4708499,25.53,4.6,4.8
2025-05-11,00:00:00,CNR1040203934,Success,904591,Mini,Kilpauk,Semmancheri,7.03,2.33,0,NULL,0,NULL,0,NULL,388.81,9.5,4.8,4
2025-05-22,01:00:00,CNR3097515949,Incomplete,300316,Prime Sedan,Anna Nagar,Chetpet,NULL,NULL,0,NULL,0,NULL,1,Customer Demand,NULL,NULL,NULL,NULL
2025-05-03,10:00:00,CNR2274705965,Cancelled by Driver,761104,Auto,Thiruvanmiyur,Velachery,NULL,NULL,0,NULL,1,Customer related issue,0,NULL,NULL,NULL,NULL,NULL
2025-05-18,01:00:00,CNR8431087736,Cancelled by Customer,314965,Prime Plus,Chromepet,Padi,NULL,NULL,1,Change of plans,0,NULL,0,NULL,NULL,NULL,NULL,NULL
2025-05-10,22:00:00,CNR6323334934,Success,110912,Prime Plus,Adyar,Pammal,7.48,13.34,0,NULL,0,NULL,0,NULL,436.15,4.57,3.8,4.1
2025-05-01,20:00:00,CNR7795280509,Success,103685,eBike,Kodambakkam,Mandaveli,4.97,12.05,0,NULL,0,NULL,0,NULL,336.7153828,23.8,4.5,4.6
2025-05-30,08:00:00,CNR6410531516,Success,777311,Prime SUV,Mount Road,Chetpet,6.29,14.44,0,NULL,0,NULL,0,NULL,124.7165477,26.35,4.1,4
2025-05-23,06:00:00,CNR1198707522,Cancelled by Customer,809531,eBike,Korattur,Mandaveli,NULL,NULL,1,Driver is not moving towards pickup location,0,NULL,0,NULL,NULL,NULL,NULL,NULL
2025-05-15,23:00:00,CNR7460968234,Success,569910,Prime Plus,Sholinganallur,Thoraipakkam,7.04,11.84,0,NULL,0,NULL,0,NULL,829.8087553,28.38,4.6,4.1
2025-05-20,04:00:00,CNR7447327439,Success,552068,Auto,Ambattur,Padi,2.85,6.05,0,NULL,0,NULL,0,NULL,676.56,29.61,4,4.1
2025-05-23,15:00:00,CNR5493978987,Success,121983,Prime Plus,Triplicane,Siruseri,2.49,12.13,0,NULL,0,NULL,0,NULL,218.13,15.44,3.9,5
2025-05-07,16:00:00,CNR4772052690,Success,665339,Prime Sedan,Padi,Broadway,6.3,2.56,0,NULL,0,NULL,0,NULL,381.7288592,18.61,3.7,5
2025-05-14,11:00:00,CNR1780968865,Cancelled by Customer,906986,eBike,Triplicane,Padi,NULL,NULL,1,AC is not working (Only for 4-wheelers),0,NULL,0,NULL,NULL,NULL,NULL,NULL
2025-05-07,07:00:00,CNR7204315210,Cancelled by Driver,648039,Prime Sedan,Siruseri,Besant Nagar,NULL,NULL,0,NULL,1,More than permitted people in there,0,NULL,NULL,NULL,NULL,NULL
2025-05-07,08:00:00,CNR7031014831,Incomplete,257550,Prime Sedan,Semmancheri,Broadway,NULL,NULL,0,NULL,0,NULL,1,Vehicle Breakdown,NULL,NULL,NULL,NULL
2025-05-05,22:00:00,CNR1021036770,Success,123513,Auto,Porur,Adyar,9.65,5.38,0,NULL,0,NULL,0,NULL,355.34,20.91,4.8,4.7
2025-05-12,07:00:00,CNR6923052374,Success,816473,Prime Sedan,Royapettah,Perambur,4.67,6.02,0,NULL,0,NULL,0,NULL,741.12,12.2,4.9,4.8
2025-05-30,02:00:00,CNR4627869517,Success,704165,Auto,Saidapet,Broadway,4.39,2.24,0,NULL,0,NULL,0,NULL,1031.412224,4.94,4.7,4.4
2025-05-30,21:00:00,CNR1753522704,Incomplete,855721,Prime Sedan,Chetpet,Nanganallur,NULL,NULL,0,NULL,0,NULL,1,Other Issue,NULL,NULL,NULL,NULL
2025-05-02,01:00:00,CNR9108908034,Success,719043,eBike,Chetpet,Guindy,4.28,11.95,0,NULL,0,NULL,0,NULL,865.7246023,5.78,4.7,4.4
2025-05-11,03:00:00,CNR1227261398,Success,353894,eBike,Velachery,Chetpet,4.48,2.96,0,NULL,0,NULL,0,NULL,334.4124839,28.78,3.6,3.7
2025-05-31,00:00:00,CNR3315320332,Cancelled by Customer,153811,Auto,Egmore,Padi,NULL,NULL,1,Driver asked to cancel,0,NULL,0,NULL,NULL,NULL,NULL,NULL
2025-05-01,20:00:00,CNR8971916947,Success,125024,Bike,Villivakkam,Kilpauk,8.58,11.79,0,NULL,0,NULL,0,NULL,412.16,11.41,4.2,4.5
2025-05-20,02:00:00,CNR6448602614,Incomplete,170436,Auto,Ambattur,Tambaram,NULL,NULL,0,NULL,0,NULL,1,Customer Demand,NULL,NULL,NULL,NULL
2025-05-15,18:00:00,CNR5057876979,Success,116665,Prime Plus,Kelambakkam,Chetpet,5.9,3.37,0,NULL,0,NULL,0,NULL,411.05,24.63,4.3,4.5
2025-05-22,15:00:00,CNR5930377245,Incomplete,911490,Prime Sedan,Washermanpet,Koyambedu,NULL,NULL,0,NULL,0,NULL,1,Customer Demand,NULL,NULL,NULL,NULL
2025-05-02,11:00:00,CNR5025223361,Success,878568,Prime SUV,Adyar,Padi,8.36,11.83,0,NULL,0,NULL,0,NULL,306.52,6.41,4.9,4.5
2025-05-21,09:00:00,CNR2272861869,Success,576408,Prime Sedan,Parrys,Ashok Nagar,9.57,7.71,0,NULL,0,NULL,0,NULL,912.96,8.41,4.6,4.4
2025-05-27,04:00:00,CNR2812648766,Success,947325,Auto,Pallavaram,Ambattur,6.74,2.76,0,NULL,0,NULL,0,NULL,103.4839075,24.37,3.8,3.9
2025-05-07,20:00:00,CNR6498461143,Success,374672,Prime Sedan,Royapettah,Villivakkam,3.31,13.83,0,NULL,0,NULL,0,NULL,918.4673217,14.56,3.8,4.3
2025-05-10,12:00:00,CNR3120080620,Incomplete,180002,eBike,Besant Nagar,Aminjikarai,NULL,NULL,0,NULL,0,NULL,1,Vehicle Breakdown,NULL,NULL,NULL,NULL
2025-05-13,07:00:00,CNR9485892288,Success,781523,Bike,Parrys,Kelambakkam,9.09,9.42,0,NULL,0,NULL,0,NULL,478.38,19.59,4.9,4
2025-05-10,07:00:00,CNR1717230382,Cancelled by Driver,352079,Prime Sedan,Perungudi,Semmancheri,NULL,NULL,0,NULL,1,Customer related issue,0,NULL,NULL,NULL,NULL,NULL
2025-05-11,02:00:00,CNR4439005331,Cancelled by Driver,413339,Bike,Saidapet,Broadway,NULL,NULL,0,NULL,1,Customer related issue,0,NULL,NULL,NULL,NULL,NULL
2025-05-07,15:00:00,CNR5488885510,Success,602158,Auto,Mogappair,Saidapet,7.77,5.03,0,NULL,0,NULL,0,NULL,122.1,27.86,3.9,4.8
2025-05-08,10:00:00,CNR3161280854,Cancelled by Driver,715338,Bike,Pammal,Perambur,NULL,NULL,0,NULL,1,The customer was coughing/sick,0,NULL,NULL,NULL,NULL,NULL
2025-05-15,14:00:00,CNR7184705141,Success,560019,Mini,Egmore,Vadapalani,3.51,8.71,0,NULL,0,NULL,0,NULL,717.5925718,27.09,3.7,3.9
2025-05-29,05:00:00,CNR1392353839,Cancelled by Driver,277550,Prime Sedan,Thoraipakkam,Villivakkam,NULL,NULL,0,NULL,1,Personal & Car related issues,0,NULL,NULL,NULL,NULL,NULL
2025-05-19,02:00:00,CNR9814889292,Success,671845,Mini,Villivakkam,Sholinganallur,7.74,3.71,0,NULL,0,NULL,0,NULL,1178.609567,29.22,3.9,4.5
2025-05-11,21:00:00,CNR8365426806,Success,439500,eBike,Madipakkam,Thiruvanmiyur,2.5,12.2,0,NULL,0,NULL,0,NULL,438.8559517,29.3,4.1,3.6
2025-05-05,12:00:00,CNR5272614886,Success,825648,eBike,Tambaram,Porur,8.37,10.11,0,NULL,0,NULL,0,NULL,175.76,7.72,4.6,4
2025-05-13,00:00:00,CNR9003457599,Cancelled by Customer,945861,Prime SUV,Vepery,Kilpauk,NULL,NULL,1,AC is not working (Only for 4-wheelers),0,NULL,0,NULL,NULL,NULL,NULL,NULL
2025-05-23,03:00:00,CNR7273018904,Success,976187,eBike,Mylapore,Tambaram,4.88,4.5,0,NULL,0,NULL,0,NULL,416.18,3.88,3.6,4.2
2025-05-22,13:00:00,CNR2421948888,Success,548221,eBike,Mogappair,Nungambakkam,3.18,10.88,0,NULL,0,NULL,0,NULL,485.9854375,20.78,3.6,4.1
2025-05-08,01:00:00,CNR4224017210,Success,271516,Prime SUV,Kelambakkam,Pammal,8.11,11.84,0,NULL,0,NULL,0,NULL,387.83,11.89,4.7,4
2025-05-21,13:00:00,CNR7183195779,Cancelled by Driver,965428,Bike,T Nagar,Avadi,NULL,NULL,0,NULL,1,Customer related issue,0,NULL,NULL,NULL,NULL,NULL
2025-05-27,15:00:00,CNR8806625293,Success,123959,Mini,Thiruvanmiyur,Nungambakkam,2.92,6.62,0,NULL,0,NULL,0,NULL,421.7663592,15.77,4.8,4.1
2025-05-14,00:00:00,CNR3452347789,Success,723946,Prime Plus,Mandaveli,Perungudi,2.45,7.47,0,NULL,0,NULL,0,NULL,103.22,13.05,4.2,4.2
2025-05-14,22:00:00,CNR4230984733,Success,911696,Prime SUV,Ashok Nagar,Kodambakkam,4.66,9.6,0,NULL,0,NULL,0,NULL,1017.091791,16.74,3.7,4.2
2025-05-09,14:00:00,CNR1122397207,Success,119308,Bike,Royapettah,Perungudi,5.34,8.05,0,NULL,0,NULL,0,NULL,295.1394763,25.34,3.8,4.3
2025-05-22,23:00:00,CNR2500026540,Success,826407,Prime SUV,Chromepet,Mandaveli,6.08,6.66,0,NULL,0,NULL,0,NULL,292.0722768,29.99,4.5,3.8
2025-05-08,05:00:00,CNR5308590739,Success,979559,Prime SUV,T Nagar,Aminjikarai,6.27,8.87,0,NULL,0,NULL,0,NULL,359.48,14.12,4.6,3.7
2025-05-23,00:00:00,CNR4352204845,Success,240580,eBike,Mogappair,Parrys,7.56,13.38,0,NULL,0,NULL,0,NULL,332.6436854,22.95,4.1,4.5
2025-05-29,21:00:00,CNR5481706138,Success,173672,Bike,Padi,Madipakkam,8.69,12.36,0,NULL,0,NULL,0,NULL,510.7490302,4.78,3.6,4.1
2025-05-26,06:00:00,CNR6462638863,Success,597179,Mini,Siruseri,Choolaimedu,2.4,12.55,0,NULL,0,NULL,0,NULL,539.37,7.34,4.4,3.9
2025-05-16,15:00:00,CNR8845215925,Cancelled by Driver,904561,Bike,Ashok Nagar,Siruseri,NULL,NULL,0,NULL,1,Personal & Car related issues,0,NULL,NULL,NULL,NULL,NULL
2025-05-25,20:00:00,CNR1265982846,Success,484547,Prime Sedan,Perungudi,Pallavaram,8.4,7.85,0,NULL,0,NULL,0,NULL,295.8159639,20.8,4.7,4.6
2025-05-30,03:00:00,CNR4914766536,Success,988333,Bike,Pammal,Ambattur,6.29,4.62,0,NULL,0,NULL,0,NULL,433.62,15.33,3.8,4.8
2025-05-03,14:00:00,CNR1459569323,Success,626310,Auto,Egmore,Chromepet,3.21,3.29,0,NULL,0,NULL,0,NULL,288.312929,23.38,5,4
2025-05-03,07:00:00,CNR8725633437,Cancelled by Driver,374000,Bike,Porur,Velachery,NULL,NULL,0,NULL,1,The customer was coughing/sick,0,NULL,NULL,NULL,NULL,NULL
2025-05-02,20:00:00,CNR5455006267,Success,978202,Prime SUV,Mogappair,Kotturpuram,3.41,8.66,0,NULL,0,NULL,0,NULL,255.52,28.39,3.5,3.9
2025-05-11,22:00:00,CNR2950156273,Success,925646,eBike,Thiruvanmiyur,Tambaram,8.43,3.18,0,NULL,0,NULL,0,NULL,894.0467178,25.67,4.3,4
2025-05-30,02:00:00,CNR4766953380,Success,974476,Prime Sedan,Guindy,Perambur,2.36,5.29,0,NULL,0,NULL,0,NULL,381.4222367,29.09,3.9,4.2
2025-05-19,21:00:00,CNR6528611915,Cancelled by Driver,433447,Prime SUV,Chromepet,Pammal,NULL,NULL,0,NULL,1,The customer was coughing/sick,0,NULL,NULL,NULL,NULL,NULL
2025-05-05,17:00:00,CNR3225642850,Success,262286,Bike,Nanganallur,Tambaram,9.93,6.8,0,NULL,0,NULL,0,NULL,912.9419608,25.36,3.6,4.7
2025-05-02,09:00:00,CNR1903987252,Cancelled by Driver,880105,Auto,Siruseri,Aminjikarai,NULL,NULL,0,NULL,1,The customer was coughing/sick,0,NULL,NULL,NULL,NULL,NULL
2025-05-21,12:00:00,CNR3529437075,Cancelled by Driver,989975,Prime Plus,Anna Nagar,Washermanpet,NULL,NULL,0,NULL,1,Personal & Car related issues,0,NULL,NULL,NULL,NULL,NULL
2025-05-30,21:00:00,CNR9230550843,Cancelled by Driver,566383,Prime Plus,Besant Nagar,Thiruvanmiyur,NULL,NULL,0,NULL,1,Personal & Car related issues,0,NULL,NULL,NULL,NULL,NULL
2025-05-04,09:00:00,CNR9232754338,Cancelled by Driver,969276,Auto,Perungudi,Vadapalani,NULL,NULL,0,NULL,1,More than permitted people in there,0,NULL,NULL,NULL,NULL,NULL
2025-05-13,19:00:00,CNR3136039724,Success,504292,Prime Plus,Perambur,Kodambakkam,4.04,7.45,0,NULL,0,NULL,0,NULL,543.6088692,10.39,3.6,3.8
2025-05-24,11:00:00,CNR1827288594,Success,489194,Prime Plus,Adyar,Washermanpet,3.12,2.26,0,NULL,0,NULL,0,NULL,480.4959121,20.73,3.8,3.5
2025-05-09,14:00:00,CNR4835293858,Success,993068,Mini,Ambattur,Mogappair,3.31,4.38,0,NULL,0,NULL,0,NULL,433.2923685,18.48,4.8,3.7
2025-05-02,11:00:00,CNR1056460375,Success,585781,eBike,Saidapet,Vepery,3.64,2.65,0,NULL,0,NULL,0,NULL,171.74,7.91,3.6,4.6
2025-05-27,23:00:00,CNR2893697169,Success,745079,eBike,Pallavaram,Vadapalani,5.55,6.12,0,NULL,0,NULL,0,NULL,470.1711818,29.44,3.8,4.9
2025-05-28,14:00:00,CNR2595692530,Success,418320,Auto,Kilpauk,Sholinganallur,8.04,2.52,0,NULL,0,NULL,0,NULL,456.16,13.03,3.9,4.8
2025-05-11,11:00:00,CNR6913445697,Cancelled by Driver,668112,Prime Plus,Anna Nagar,Broadway,NULL,NULL,0,NULL,1,Personal & Car related issues,0,NULL,NULL,NULL,NULL,NULL
2025-05-21,12:00:00,CNR7422816934,Cancelled by Customer,499603,Prime SUV,Broadway,Kotturpuram,NULL,NULL,1,AC is not working (Only for 4-wheelers),0,NULL,0,NULL,NULL,NULL,NULL,NULL
2025-05-22,11:00:00,CNR5123610000,Success,848215,Prime SUV,Aminjikarai,Royapettah,3.3,13.73,0,NULL,0,NULL,0,NULL,275.97,5,3.8,4.4
2025-05-23,11:00:00,CNR3209126648,Cancelled by Driver,583962,eBike,Padi,Mylapore,NULL,NULL,0,NULL,1,Customer related issue,0,NULL,NULL,NULL,NULL,NULL
2025-05-06,10:00:00,CNR5842139936,Cancelled by Customer,414123,Mini,Choolaimedu,Kelambakkam,NULL,NULL,1,Wrong Address,0,NULL,0,NULL,NULL,NULL,NULL,NULL
2025-05-22,05:00:00,CNR7452994294,Success,732015,Bike,Washermanpet,Kodambakkam,3.76,8.51,0,NULL,0,NULL,0,NULL,336.9806438,14.84,4.8,4.3
2025-05-17,05:00:00,CNR1514915555,Success,848783,Prime Plus,Broadway,Nanganallur,3.94,8.11,0,NULL,0,NULL,0,NULL,338.1654025,18.36,4.5,4.2
2025-05-03,20:00:00,CNR3628291140,Incomplete,373007,Prime SUV,Kilpauk,Adyar,NULL,NULL,0,NULL,0,NULL,1,Vehicle Breakdown,NULL,NULL,NULL,NULL
2025-05-17,18:00:00,CNR5691232431,Success,757565,eBike,Kotturpuram,Choolaimedu,3.3,12.63,0,NULL,0,NULL,0,NULL,242.74,20.92,3.8,3.8
2025-05-26,17:00:00,CNR3921412923,Incomplete,747216,Prime SUV,Saidapet,Ambattur,NULL,NULL,0,NULL,0,NULL,1,Customer Demand,NULL,NULL,NULL,NULL
2025-05-19,12:00:00,CNR8346976434,Success,942277,Prime SUV,Saidapet,Kodambakkam,7.96,9.37,0,NULL,0,NULL,0,NULL,230.611942,11.85,3.6,4.7
2025-05-23,19:00:00,CNR1018412280,Success,373832,Bike,Kilpauk,Velachery,4.05,8.04,0,NULL,0,NULL,0,NULL,1131.06152,21.07,3.7,4.7
2025-05-26,11:00:00,CNR6195461955,Cancelled by Driver,580132,Prime Sedan,Thiruvanmiyur,Mogappair,NULL,NULL,0,NULL,1,The customer was coughing/sick,0,NULL,NULL,NULL,NULL,NULL
2025-05-01,17:00:00,CNR1653977557,Cancelled by Driver,960944,Prime SUV,Tambaram,Thiruvanmiyur,NULL,NULL,0,NULL,1,Personal & Car related issues,0,NULL,NULL,NULL,NULL,NULL
2025-05-22,20:00:00,CNR4113156354,Incomplete,795296,Mini,Tambaram,Washermanpet,NULL,NULL,0,NULL,0,NULL,1,Other Issue,NULL,NULL,NULL,NULL
2025-05-20,04:00:00,CNR3918202516,Success,151318,Auto,Choolaimedu,Vadapalani,6.72,9.23,0,NULL,0,NULL,0,NULL,1109.013358,6.13,4.7,3.8
2025-05-14,02:00:00,CNR9618189680,Success,271250,Prime SUV,Kodambakkam,Padi,2.05,7.61,0,NULL,0,NULL,0,NULL,337.24,11.52,4.5,4.3
2025-05-19,06:00:00,CNR8855354057,Success,655436,Mini,Nanganallur,Vepery,9.96,14.26,0,NULL,0,NULL,0,NULL,754.5957273,27.2,4.9,4.9
2025-05-08,08:00:00,CNR3272746988,Success,211311,Mini,Thiruvanmiyur,Korattur,2.32,12.12,0,NULL,0,NULL,0,NULL,301.32,25.87,3.7,4.6
2025-05-25,06:00:00,CNR4465439321,Success,502189,Prime Plus,Madipakkam,Pallavaram,3.09,11.72,0,NULL,0,NULL,0,NULL,562.41,9.06,4.3,4.5
